SEGID,LANGPAIR,ANNOTYPE,SCORETYPE,MEANSCORE,NUMANNOT,ANNOTATOR_1,ANNOTATOR_2,ANNOTATOR_3,ANNOTATOR_4,ANNOTATOR_5,ANNOTATOR_6,ANNOTATOR_7,ANNOTATOR_8
1609,fa-en,bl,zscore,0.2623560701423654,2,nan,-0.1813648122501622,nan,nan,nan,nan,0.706076952534893,nan
1610,fa-en,bl,zscore,0.8236530081926103,2,nan,0.9412290638503277,nan,nan,nan,nan,0.706076952534893,nan
1611,fa-en,bl,zscore,0.86855676323663,2,nan,1.031036573938367,nan,nan,nan,nan,0.706076952534893,nan
1612,fa-en,bl,zscore,-1.7113681426446252,2,nan,-1.2141511782626129,nan,nan,nan,nan,-2.2085851070266376,nan
1613,fa-en,bl,zscore,-2.3065564999920976,2,nan,-2.336745054363103,nan,nan,nan,nan,-2.276367945621092,nan
1614,fa-en,bl,zscore,-1.3678021938558076,2,nan,-0.8998248929544758,nan,nan,nan,nan,-1.8357794947571395,nan
1615,fa-en,bl,zscore,-0.14856551121248165,2,nan,-0.6304023626903582,nan,nan,nan,nan,0.3332713402653949,nan
1616,fa-en,bl,zscore,-0.4294275832518165,2,nan,-1.1243436681745738,nan,nan,nan,nan,0.2654885016709407,nan
1617,fa-en,bl,zscore,1.3849499462428554,2,nan,2.0638229399508177,nan,nan,nan,nan,0.706076952534893,nan
1618,fa-en,bl,zscore,-1.103046158324689,6,nan,-0.540594852602319,-1.9470090124910997,nan,-0.5373291343709817,0.13620085452932665,-2.2085851070266376,-1.5209596979864233
1619,fa-en,bl,zscore,-1.9766770787861236,6,nan,-1.3937661984386913,-2.6721616491085562,nan,-1.8609849754341534,-4.047211920858499,-0.44623130357082846,-1.4397064253060132
1620,fa-en,bl,zscore,-0.3795790105116909,6,nan,1.569881634466602,-2.1887265580302517,nan,0.18466496075438465,-1.2582700705999483,0.367162759562622,-0.9521867892235537
1621,fa-en,bl,zscore,-0.9960161413827221,6,nan,-1.3488624433946717,-2.1887265580302517,nan,0.2448311353481652,-0.131966631072457,-2.2085851070266376,-0.34278724412047934
1622,fa-en,bl,zscore,0.5682656079998446,6,nan,1.031036573938367,0.47016644290042275,nan,0.9668252304735315,0.6189023286125372,0.706076952534893,-0.3834138804606843
1623,fa-en,bl,zscore,1.1323266032064263,6,nan,2.0638229399508177,1.0341740491584446,nan,0.9668252304735315,0.6189023286125372,0.706076952534893,1.4041581185083338
1624,fa-en,bl,zscore,-0.24387346321771575,6,nan,0.6269027785421906,-1.8664364973113823,nan,-0.17633208680829854,0.6189023286125372,0.367162759562622,-1.0334400619039636
1625,fa-en,bl,zscore,0.11694809475765237,6,nan,0.4472877583661121,-0.8995663151547733,nan,0.42532965912950677,0.2434678487700401,0.706076952534893,-0.22090733509986446
1626,fa-en,bl,zscore,-0.6044730756069033,6,nan,-0.9447286479984953,-1.181570118283784,nan,-0.6576614835585428,0.08256735740896991,-1.3951910438931874,0.4697454826836199
1627,fa-en,bl,zscore,-0.7053893559510752,6,nan,-0.8998248929544758,-2.430444103569404,nan,0.30499730994194574,0.6189023286125372,-1.36129962459596,-0.46466715314109425
1628,fa-en,bl,zscore,0.7022299272826462,6,nan,0.8963253088063081,-0.013268648177881705,nan,0.9668252304735315,0.6189023286125372,0.706076952534893,1.0385183914464893
1629,fa-en,bl,zscore,-0.6481552272371208,6,nan,0.26767273819003373,-1.8261502397215235,nan,0.4854958337232873,-1.6337045504424454,-0.9207111737320078,-0.26153397144006946
1630,fa-en,bl,zscore,0.7211714854643846,6,nan,0.9861328188943472,0.027017609411977003,nan,0.6659943575046289,0.6189023286125372,0.706076952534893,1.322904845827924
1631,fa-en,bl,zscore,0.30740970083687597,6,nan,1.3902666142905236,0.06730386700183572,nan,0.6058281829108484,-1.151003076359235,0.706076952534893,0.2259856646423901
1632,fa-en,bl,zscore,0.7125721767140266,6,nan,0.49219151341013173,1.114746564338162,nan,0.30499730994194574,0.6189023286125372,0.706076952534893,1.0385183914464893
1633,fa-en,bl,zscore,0.07673098937842772,6,nan,0.13296147305797495,-0.09384116335759912,nan,0.9668252304735315,-0.9901025849981647,0.706076952534893,-0.26153397144006946
1634,fa-en,bl,zscore,0.10444082248197654,6,nan,-0.5854986076463385,-0.7384212847953384,nan,0.8464928812859706,0.6189023286125372,0.706076952534893,-0.22090733509986446
1635,fa-en,bl,zscore,-0.6240235957829513,6,nan,0.08805771801395537,-1.1009976031040667,nan,-1.1991570549025676,0.5652688314921805,-1.8357794947571395,-0.26153397144006946
1636,fa-en,bl,zscore,0.5837354195344792,6,nan,1.1657478390704257,0.7521702460294337,nan,0.8464928812859706,0.6189023286125372,0.2993799209681678,-0.18028069875965952
1637,fa-en,bl,zscore,0.14933759697301238,6,nan,-0.09155730216212302,-0.6981350272054797,nan,0.906659055879751,0.6189023286125372,0.706076952534893,-0.5459204258215041
1638,fa-en,bl,zscore,-0.08497161831909612,6,nan,1.120844084026406,-1.2621426334635015,nan,-0.5373291343709817,0.6189023286125372,-0.10731711059855745,-0.34278724412047934
1639,fa-en,bl,zscore,-0.3699704344171764,6,nan,0.49219151341013173,-0.4967037392561862,nan,0.18466496075438465,-0.6683016022760243,-1.8357794947571395,0.10410575562177521
1640,fa-en,bl,zscore,-0.10141077806023491,6,nan,-0.04665354711810342,-0.4967037392561862,nan,0.18466496075438465,-0.7755685965167378,0.706076952534893,-0.18028069875965952
1641,fa-en,bl,zscore,1.2169809326511591,6,nan,2.0638229399508177,1.114746564338162,nan,0.906659055879751,0.6189023286125372,0.706076952534893,1.8916777545907935
1642,fa-en,bl,zscore,0.5179125784747621,6,nan,1.2106515941144453,-0.21469993612717525,nan,0.9668252304735315,0.6189023286125372,0.706076952534893,-0.18028069875965952
1643,fa-en,bl,zscore,0.07569007014939182,6,nan,0.17786522810199457,-0.5772762544359036,nan,0.30499730994194574,0.6189023286125372,0.4349455981570762,-0.5052937894812992
1644,fa-en,bl,zscore,0.3193586992895229,6,nan,0.4472877583661121,-0.4161312240764688,nan,0.6659943575046289,0.6189023286125372,0.5366198560487575,0.06347911928157025
1645,fa-en,bl,zscore,1.2127535631860853,6,nan,2.018919184906798,1.114746564338162,nan,0.9668252304735315,0.6189023286125372,0.706076952534893,1.8510511182505884
1646,fa-en,bl,zscore,-0.5249374395558873,6,nan,-0.40588358747026015,-1.62471895177223,nan,-0.23649826140207905,-0.5610346080353109,-0.14120852989578456,-0.18028069875965952
1647,fa-en,bl,zscore,1.0555904205320166,6,nan,1.0759403289823866,1.114746564338162,nan,0.9668252304735315,0.6189023286125372,0.706076952534893,1.8510511182505884
1648,fa-en,bl,zscore,-0.5154836565684495,6,nan,-0.8549211379104561,-1.2621426334635015,nan,-0.17633208680829854,0.6189023286125372,-0.14120852989578456,-1.2771998799451934
1649,fa-en,bl,zscore,-0.3714893993299356,6,nan,-0.8100173828664365,-1.4232876638229364,nan,0.00416643697304307,0.6189023286125372,0.5366198560487575,-1.1553199709245785
1650,fa-en,bl,zscore,-1.4214512961715897,6,nan,-1.5733812186147698,-1.745577724541806,nan,-1.800818800840373,0.6189023286125372,-2.5474992999989086,-1.4803330616462183
1651,fa-en,bl,zscore,0.9878793599650081,6,nan,1.0759403289823866,1.114746564338162,nan,0.9668252304735315,0.6189023286125372,0.706076952534893,1.4447847548485389
1652,fa-en,bl,zscore,-0.1316791333676841,6,nan,-0.40588358747026015,-0.7384212847953384,nan,-0.3568306105896401,0.6189023286125372,0.4349455981570762,-0.34278724412047934
1653,fa-en,bl,zscore,-1.1626787175720827,6,nan,-1.3488624433946717,0.10759012459169441,nan,-2.041483499215495,0.6189023286125372,-2.5474992999989086,-1.764719516027653
1654,fa-en,bl,zscore,-0.4015503857613147,6,nan,-0.6753061177343778,0.30902141254098797,nan,0.00416643697304307,0.6189023286125372,-1.8357794947571395,-0.8303068802029389
1655,fa-en,bl,zscore,0.6406317495665995,6,nan,-0.40588358747026015,1.114746564338162,nan,0.3651634845357263,0.6189023286125372,0.706076952534893,1.4447847548485389
1656,fa-en,bl,zscore,0.05097997685601243,6,nan,-0.1364610572061426,0.3493076701308467,nan,-0.41699678518342065,0.3507348430107536,-0.10731711059855745,0.26661230098259503
1657,fa-en,bl,zscore,0.7527356242259152,6,nan,0.6718065335862101,0.7521702460294337,nan,0.9668252304735315,0.6189023286125372,-0.14120852989578456,1.6479179365495638
1658,fa-en,bl,zscore,0.23146295713794884,6,nan,-0.09155730216212302,0.14787638218155313,nan,-0.05599973762073746,0.6189023286125372,0.706076952534893,0.06347911928157025
1659,fa-en,bl,zscore,0.050756762331709136,6,nan,0.5370952684541513,-0.4967037392561862,nan,-0.7178276581523233,0.6189023286125372,0.5027284367515303,-0.13965406241945455
1660,fa-en,bl,zscore,-1.2869175270370137,6,nan,-1.4386699534827108,-1.8664364973113823,nan,-0.05599973762073746,-0.4001341166742407,-2.6830649771878172,-1.2771998799451934
1661,fa-en,bl,zscore,-0.6003879624289282,6,nan,-0.1364610572061426,-0.8189937999750558,nan,-0.4771629597772012,0.6189023286125372,-2.4458250421072276,-0.34278724412047934
1662,fa-en,bl,zscore,0.16359244639529305,6,nan,0.22276898314601415,-0.09384116335759912,nan,-0.5974953089647622,-0.131966631072457,0.706076952534893,0.8760118460856694
1663,fa-en,bl,zscore,0.3272168532179397,6,nan,-0.2262685672941818,0.993887791568586,nan,-0.4771629597772012,0.6189023286125372,0.706076952534893,0.34786557366300497
1664,fa-en,bl,zscore,-0.0724338647774066,6,nan,-0.04665354711810342,-0.29527245130689267,nan,0.12449878616060413,0.02893386028861318,0.706076952534893,-0.9521867892235537
1665,fa-en,bl,zscore,0.20961861152552275,6,nan,-0.04665354711810342,-0.13412742094745783,nan,0.9668252304735315,0.6189023286125372,-1.8357794947571395,1.6885445728897686
1666,fa-en,bl,zscore,-0.41014873729245294,4,nan,0.043153962969935775,-1.9872952700809583,nan,0.00416643697304307,nan,0.2993799209681678,nan
1667,fa-en,bl,zscore,0.38123027298230305,4,nan,0.043153962969935775,0.5910252156699989,nan,0.18466496075438465,nan,0.706076952534893,nan
1668,fa-en,bl,zscore,-0.8200732877668987,4,nan,-0.0017497920740838216,-0.8189937999750558,nan,-0.6576614835585428,nan,-1.8018880754599125,nan
1669,fa-en,bl,zscore,-1.3430675804190464,4,nan,0.043153962969935775,-1.1009976031040667,nan,-1.800818800840373,nan,-2.5136078807016817,nan
1670,fa-en,bl,zscore,0.5557906421280175,4,nan,0.4023840033220925,0.14787638218155313,nan,0.9668252304735315,nan,0.706076952534893,nan
1671,fa-en,bl,zscore,0.5161399942869536,4,nan,1.2106515941144453,-0.8189937999750558,nan,0.9668252304735315,nan,0.706076952534893,nan
1672,fa-en,bl,zscore,-1.3731652134901435,4,nan,0.13296147305797495,-1.1009976031040667,nan,-2.282148197590617,nan,-2.242476526323865,nan
1673,fa-en,bl,zscore,0.9434453915602334,4,nan,0.9861328188943472,1.114746564338162,nan,0.9668252304735315,nan,0.706076952534893,nan
1674,fa-en,bl,zscore,-1.042320118320881,4,nan,0.35748024827807295,1.114746564338162,nan,-3.3651393402786667,nan,-2.276367945621092,nan
1675,fa-en,bl,zscore,-1.2526774443851971,4,nan,0.35748024827807295,-1.1009976031040667,nan,-3.2448069910911057,nan,-1.0223854316236891,nan
1676,fa-en,bl,zscore,-0.1354878166925048,4,nan,-0.09155730216212302,-0.9801388303344907,nan,-0.17633208680829854,nan,0.706076952534893,nan
1677,fa-en,bl,zscore,-1.5655675093518764,4,nan,-0.6304023626903582,-2.3901578459795454,nan,-1.4398217532776898,nan,-1.8018880754599125,nan
1678,fa-en,bl,zscore,-0.7246414177376159,4,nan,-0.8998248929544758,-0.7787075423851971,nan,-1.0788247057150064,nan,-0.14120852989578456,nan
1679,fa-en,bl,zscore,-0.400118907717266,4,nan,-0.8100173828664365,-0.7787075423851971,nan,-0.7178276581523233,nan,0.706076952534893,nan
1680,fa-en,bl,zscore,-1.1414506620784028,4,nan,-0.7202098727783973,-1.5844326941823712,nan,0.18466496075438465,nan,-2.4458250421072276,nan
1681,fa-en,bl,zscore,-1.4154366129648888,4,nan,-0.1364610572061426,-1.181570118283784,nan,-5.049792228904521,nan,0.706076952534893,nan
1682,fa-en,bl,zscore,1.0774940289883448,4,nan,2.0638229399508177,1.114746564338162,nan,0.42532965912950677,nan,0.706076952534893,nan
1683,fa-en,bl,zscore,-1.7739076405401524,4,nan,-0.1364610572061426,-1.3024288910533603,nan,-3.2448069910911057,nan,-2.4119336228100003,nan
1684,fa-en,bl,zscore,-0.010582615586394437,4,nan,0.13296147305797495,0.10759012459169441,nan,-0.7178276581523233,nan,0.4349455981570762,nan
1685,fa-en,bl,zscore,-1.8630303181827679,4,nan,-0.3609798324262406,-1.5844326941823712,nan,-2.823643768934642,nan,-2.6830649771878172,nan
1686,fa-en,bl,zscore,-0.29509202735567147,4,nan,-0.40588358747026015,-0.5772762544359036,nan,-0.05599973762073746,nan,-0.14120852989578456,nan
1687,fa-en,bl,zscore,-1.1375531383049435,4,nan,-1.7080924837468285,-1.0204250879243495,nan,-1.6804864516528117,nan,-0.14120852989578456,nan
1688,fa-en,bl,zscore,-0.37624217115360514,4,nan,-0.7202098727783973,-0.5772762544359036,nan,-0.7779938327461039,nan,0.5705112753459846,nan
1689,fa-en,bl,zscore,-0.7365989194873763,4,nan,-0.2711723223382014,-1.4635739214127952,nan,-1.6804864516528117,nan,0.4688370174543033,nan
1690,fa-en,bl,zscore,0.37856375191087177,4,nan,1.1657478390704257,-0.7787075423851971,nan,0.7261605320984095,nan,0.40105417885984906,nan
1691,fa-en,bl,zscore,1.0323693980430095,4,nan,2.0638229399508177,1.114746564338162,nan,0.2448311353481652,nan,0.706076952534893,nan
1692,fa-en,bl,zscore,-1.6393280400774155,4,nan,-1.6182849736587892,-1.3024288910533603,nan,-1.800818800840373,nan,-1.8357794947571395,nan
1693,fa-en,bl,zscore,0.5083450052619036,4,nan,0.08805771801395537,1.114746564338162,nan,0.12449878616060413,nan,0.706076952534893,nan
1694,fa-en,bl,zscore,-2.2439103434902137,4,nan,-1.6631887287028089,-1.745577724541806,nan,-2.8838099435284223,nan,-2.6830649771878172,nan
1695,fa-en,bl,zscore,0.015903454143862655,4,nan,0.31257649323405334,-0.7787075423851971,nan,-0.17633208680829854,nan,0.706076952534893,nan
1696,fa-en,bl,zscore,-2.316915620938675,4,nan,-1.4386699534827108,-1.2621426334635015,nan,-4.087133435404033,nan,-2.4797164614044545,nan
1697,fa-en,bl,zscore,0.9333738271627688,4,nan,0.9861328188943472,1.0744603067483034,nan,0.9668252304735315,nan,0.706076952534893,nan
1698,fa-en,bl,zscore,0.08805990490948308,4,nan,0.22276898314601415,-0.7384212847953384,nan,0.3651634845357263,nan,0.5027284367515303,nan
1699,fa-en,bl,zscore,0.20621798949893094,4,nan,1.0759403289823866,-1.2621426334635015,nan,0.30499730994194574,nan,0.706076952534893,nan
1700,fa-en,bl,zscore,0.8756480071915725,4,nan,1.0759403289823866,1.114746564338162,nan,0.6058281829108484,nan,0.706076952534893,nan
1701,fa-en,bl,zscore,-1.6037362927538317,4,nan,-1.3937661984386913,-1.745577724541806,nan,-1.4398217532776898,nan,-1.8357794947571395,nan
1702,fa-en,bl,zscore,-2.3992064892198335,4,nan,-1.8428037488788873,-1.8261502397215235,nan,-3.2448069910911057,nan,-2.6830649771878172,nan
1703,fa-en,bl,zscore,-0.0761311936327144,4,nan,-1.079439913130554,-0.5369899968460449,nan,0.6058281829108484,nan,0.706076952534893,nan
1704,fa-en,bl,zscore,-0.027287919252890702,4,nan,0.13296147305797495,-0.7787075423851971,nan,0.30499730994194574,nan,0.23159708237371357,nan
1705,fa-en,bl,zscore,-1.9602134852219493,4,nan,-1.3937661984386913,-1.060711345514208,nan,-2.703311419747081,nan,-2.6830649771878172,nan
1706,fa-en,bl,zscore,-1.6308136540036196,4,nan,-1.2141511782626129,-1.1412838606939255,nan,-1.6203202770590313,nan,-2.5474992999989086,nan
1707,fa-en,bl,zscore,-1.6770495187826007,4,nan,-1.303958688350652,-0.7787075423851971,nan,-2.823643768934642,nan,-1.8018880754599125,nan
1708,fa-en,bl,zscore,0.8631036085759214,4,nan,1.0759403289823866,0.8730290187990098,nan,0.9668252304735315,nan,0.5366198560487575,nan
1709,fa-en,bl,zscore,-0.3186573701245574,4,nan,0.4472877583661121,0.5910252156699989,nan,-0.4771629597772012,nan,-1.8357794947571395,nan
1710,fa-en,bl,zscore,0.7017278460210813,4,nan,0.9861328188943472,0.14787638218155313,nan,0.9668252304735315,nan,0.706076952534893,nan
1711,fa-en,bl,zscore,0.49030200648643707,4,nan,0.5819990234981709,0.06730386700183572,nan,0.6058281829108484,nan,0.706076952534893,nan
1712,fa-en,bl,zscore,0.9233022627653041,4,nan,0.9861328188943472,1.0341740491584446,nan,0.9668252304735315,nan,0.706076952534893,nan
1713,fa-en,bl,zscore,0.8302601644552297,4,nan,1.0759403289823866,0.8730290187990098,nan,0.6659943575046289,nan,0.706076952534893,nan
1714,fa-en,bl,zscore,0.06615148889699249,4,nan,0.17786522810199457,-0.6981350272054797,nan,0.4854958337232873,nan,0.2993799209681678,nan
1715,fa-en,bl,zscore,0.16965040782343088,4,nan,0.4472877583661121,-1.0204250879243495,nan,0.5456620083170679,nan,0.706076952534893,nan
1716,fa-en,bl,zscore,0.9322194527992286,4,nan,0.9412290638503277,1.114746564338162,nan,0.9668252304735315,nan,0.706076952534893,nan
1717,fa-en,bl,zscore,0.23230912922357683,4,nan,0.9861328188943472,-0.657848769615621,nan,0.0643326115668236,nan,0.5366198560487575,nan
1718,fa-en,bl,zscore,0.18536960228388505,4,nan,0.8065177987182689,-0.7787075423851971,nan,0.2448311353481652,nan,0.4688370174543033,nan
1719,fa-en,bl,zscore,0.14872251564297376,4,nan,0.4472877583661121,-0.8592800575649145,nan,0.6058281829108484,nan,0.40105417885984906,nan
1720,fa-en,bl,zscore,-0.10706442206637351,4,nan,0.13296147305797495,-0.9801388303344907,nan,0.9668252304735315,nan,-0.5479055614625098,nan
1721,fa-en,bl,zscore,1.2027963574268865,4,nan,2.0638229399508177,1.0744603067483034,nan,0.9668252304735315,nan,0.706076952534893,nan
1722,fa-en,bl,zscore,-0.6167208871436214,4,nan,-0.1364610572061426,-0.9801388303344907,nan,0.4854958337232873,nan,-1.8357794947571395,nan
1723,fa-en,bl,zscore,1.2128679218243512,4,nan,2.0638229399508177,1.114746564338162,nan,0.9668252304735315,nan,0.706076952534893,nan
1724,fa-en,bl,zscore,0.4244409728870693,4,nan,-0.04665354711810342,1.0341740491584446,nan,0.00416643697304307,nan,0.706076952534893,nan
1725,fa-en,bl,zscore,-0.4396707240849059,4,nan,-0.540594852602319,-0.9801388303344907,nan,-0.5373291343709817,nan,0.2993799209681678,nan
1726,fa-en,bl,zscore,-0.1455502969562122,4,nan,-1.4386699534827108,-0.3758449664866101,nan,0.9668252304735315,nan,0.2654885016709407,nan
1727,fa-en,bl,zscore,-0.0020457887184632123,4,nan,-0.1813648122501622,-0.6981350272054797,nan,0.6058281829108484,nan,0.2654885016709407,nan
1728,fa-en,bl,zscore,-1.164661788429965,4,nan,-0.8549211379104561,-0.7787075423851971,nan,-2.8838099435284223,nan,-0.14120852989578456,nan
1729,fa-en,bl,zscore,-1.9962171794132373,4,nan,-1.8428037488788873,-1.060711345514208,nan,-2.703311419747081,nan,-2.378042203512773,nan
1730,fa-en,bl,zscore,-1.1290494131654396,4,nan,-1.3488624433946717,-1.0204250879243495,nan,-0.7178276581523233,nan,-1.4290824631904144,nan
1731,fa-en,bl,zscore,0.3294818827955847,4,nan,-1.3488624433946717,0.993887791568586,nan,0.9668252304735315,nan,0.706076952534893,nan
1732,fa-en,bl,zscore,-0.4568940087913563,4,nan,-0.09155730216212302,-0.17441367853731654,nan,-1.8609849754341534,nan,0.2993799209681678,nan
1733,fa-en,bl,zscore,-0.9150221354841277,4,nan,-0.2262685672941818,-1.060711345514208,nan,-0.5373291343709817,nan,-1.8357794947571395,nan
1734,fa-en,bl,zscore,-1.1380340545438659,4,nan,-1.2590549333066325,-0.9801388303344907,nan,-0.4771629597772012,nan,-1.8357794947571395,nan
1735,fa-en,bl,zscore,0.2972587892629669,4,nan,-0.04665354711810342,0.6313114732598576,nan,0.30499730994194574,nan,0.2993799209681678,nan
1736,fa-en,bl,zscore,-0.5409698768782548,4,nan,-1.079439913130554,-0.7787075423851971,nan,-0.5373291343709817,nan,0.23159708237371357,nan
1737,fa-en,bl,zscore,0.7526044326231502,4,nan,0.22276898314601415,1.114746564338162,nan,0.9668252304735315,nan,0.706076952534893,nan
1738,fa-en,bl,zscore,-0.3284097028745971,4,nan,0.043153962969935775,-0.7384212847953384,nan,-0.4771629597772012,nan,-0.14120852989578456,nan
1739,fa-en,bl,zscore,0.1858810027578385,4,nan,-0.09155730216212302,-0.5369899968460449,nan,0.6659943575046289,nan,0.706076952534893,nan
1740,fa-en,bl,zscore,0.536139259992681,4,nan,0.9861328188943472,0.027017609411977003,nan,0.42532965912950677,nan,0.706076952534893,nan
1741,fa-en,bl,zscore,-1.0305661061731732,4,nan,-1.1692474232185932,-1.181570118283784,nan,0.0643326115668236,nan,-1.8357794947571395,nan
1742,fa-en,bl,zscore,1.2128679218243512,4,nan,2.0638229399508177,1.114746564338162,nan,0.9668252304735315,nan,0.706076952534893,nan
1743,fa-en,bl,zscore,0.0850760887773797,4,nan,0.08805771801395537,-0.8189937999750558,nan,0.3651634845357263,nan,0.706076952534893,nan
1744,fa-en,bl,zscore,0.5723767796000857,4,nan,0.9861328188943472,1.0744603067483034,nan,-0.4771629597772012,nan,0.706076952534893,nan
1745,fa-en,bl,zscore,1.1129888473388472,4,nan,1.7045928995986608,1.0744603067483034,nan,0.9668252304735315,nan,0.706076952534893,nan
1746,fa-en,bl,zscore,-0.07824130367982574,4,nan,-0.1813648122501622,-0.8189937999750558,nan,0.18466496075438465,nan,0.5027284367515303,nan
1747,fa-en,bl,zscore,0.4612217714966157,4,nan,-0.3609798324262406,1.0744603067483034,nan,0.42532965912950677,nan,0.706076952534893,nan
1748,fa-en,bl,zscore,0.1710404188497416,4,nan,-1.2590549333066325,0.6313114732598576,nan,0.6058281829108484,nan,0.706076952534893,nan
1749,fa-en,bl,zscore,-0.10006750758635982,4,nan,-1.8428037488788873,0.7924565036192924,nan,-0.05599973762073746,nan,0.706076952534893,nan
1750,fa-en,bl,zscore,0.26863831973640206,4,nan,0.7616140436742493,-0.6981350272054797,nan,0.30499730994194574,nan,0.706076952534893,nan
1751,fa-en,bl,zscore,-0.5986579722071872,4,nan,0.35748024827807295,-1.1009976031040667,nan,0.18466496075438465,nan,-1.8357794947571395,nan
1752,fa-en,bl,zscore,0.22195683777374567,4,nan,-0.04665354711810342,-0.7384212847953384,nan,0.9668252304735315,nan,0.706076952534893,nan
1753,fa-en,bl,zscore,-0.4603243574598973,4,nan,0.31257649323405334,-0.6981350272054797,nan,-2.161815848403056,nan,0.706076952534893,nan
1754,fa-en,bl,zscore,-0.7370910522271352,4,nan,-1.6631887287028089,-1.1412838606939255,nan,-0.4771629597772012,nan,0.3332713402653949,nan
1755,fa-en,bl,zscore,0.4265327305527487,4,nan,0.08805771801395537,0.7924565036192924,nan,0.9668252304735315,nan,-0.14120852989578456,nan
1756,fa-en,bl,zscore,1.2027963574268865,4,nan,2.0638229399508177,1.0744603067483034,nan,0.9668252304735315,nan,0.706076952534893,nan
1757,fa-en,bl,zscore,XXXXX
1758,fa-en,bl,zscore,XXXXX
1759,fa-en,bl,zscore,XXXXX
1760,fa-en,bl,zscore,XXXXX
1761,fa-en,bl,zscore,XXXXX
1762,fa-en,bl,zscore,XXXXX
1763,fa-en,bl,zscore,1.226476609579218,6,nan,2.0638229399508177,1.114746564338162,1.9223770608625916,0.9668252304735315,0.6189023286125372,0.6721855332376659,nan
1764,fa-en,bl,zscore,-0.2983780004495909,6,nan,-0.316076077382221,-0.17441367853731654,-2.046744964288014,0.5456620083170679,-0.131966631072457,0.3332713402653949,nan
1765,fa-en,bl,zscore,0.6074207286472708,6,nan,-0.0017497920740838216,0.711883988439575,1.018020143739669,0.9668252304735315,0.2434678487700401,0.706076952534893,nan
1766,fa-en,bl,zscore,-1.0855781268980587,6,nan,-1.4835737085267304,-1.1412838606939255,-2.147229066190561,0.30499730994194574,-0.9901025849981647,-1.0562768509209164,nan
1767,fa-en,bl,zscore,-0.8757810574158355,6,nan,-1.1692474232185932,-0.8189937999750558,-1.6448085566778259,-0.05599973762073746,-2.1700395216460127,0.6044026946432117,nan
1768,fa-en,bl,zscore,1.226476609579218,6,nan,2.0638229399508177,1.114746564338162,1.9223770608625916,0.9668252304735315,0.6189023286125372,0.6721855332376659,nan
1769,fa-en,bl,zscore,1.0639192136958477,6,nan,1.2555553491584648,1.114746564338162,1.7214088570574977,0.9668252304735315,0.6189023286125372,0.706076952534893,nan
1770,fa-en,bl,zscore,1.0142566047534995,6,nan,0.9412290638503277,1.114746564338162,1.7716509080087712,0.9668252304735315,0.6189023286125372,0.6721855332376659,nan
1771,fa-en,bl,zscore,1.057324970506387,6,nan,1.1657478390704257,1.114746564338162,1.7716509080087712,0.9668252304735315,0.6189023286125372,0.706076952534893,nan
1772,fa-en,bl,zscore,-0.3653998321485483,4,nan,-2.426552564451142,0.3895939277207054,0.716567838032028,nan,nan,-0.14120852989578456,nan
1773,fa-en,bl,zscore,-0.8639733716863293,4,nan,-1.303958688350652,-0.657848769615621,-0.5394834357498092,nan,nan,-0.954602593029235,nan
1774,fa-en,bl,zscore,0.7835748532877785,4,nan,0.7616140436742493,1.0341740491584446,0.6663257870807545,nan,nan,0.6721855332376659,nan
1775,fa-en,bl,zscore,0.44539055322962995,4,nan,-0.45078734251427977,0.9536015339787273,1.4199565513498569,nan,nan,-0.14120852989578456,nan
1776,fa-en,bl,zscore,-0.8372774820551019,4,nan,-0.6753061177343778,-0.3758449664866101,-1.3433562509701849,nan,nan,-0.954602593029235,nan
1777,fa-en,bl,zscore,0.6196621296100404,4,nan,1.3902666142905236,1.0341740491584446,0.3648734813731136,nan,nan,-0.3106656263819201,nan
1778,fa-en,bl,zscore,-0.975175361949554,4,nan,-1.079439913130554,-0.29527245130689267,-0.6902095886036296,nan,nan,-1.8357794947571395,nan
1779,fa-en,bl,zscore,-0.7655590261380649,4,nan,-0.0017497920740838216,-1.1412838606939255,-1.8457767604829198,nan,nan,-0.07342569130133034,nan
1780,fa-en,bl,zscore,-0.02620643699666167,4,nan,-0.765113627822417,-0.7787075423851971,0.7668098889833015,nan,nan,0.6721855332376659,nan
1781,fa-en,bl,zscore,0.6479450938759989,4,nan,-0.6753061177343778,1.0744603067483034,1.5204406532524037,nan,nan,0.6721855332376659,nan
1782,fa-en,bl,zscore,0.24467411228899746,4,nan,-0.6304023626903582,1.0744603067483034,-0.13754702813962127,nan,nan,0.6721855332376659,nan
1783,fa-en,bl,zscore,-0.12485857101038125,4,nan,-0.6304023626903582,1.0744603067483034,-1.242872149067638,nan,nan,0.2993799209681678,nan
1784,fa-en,bl,zscore,-0.4759074199034537,4,nan,0.08805771801395537,-0.657848769615621,-1.1926300981163644,nan,nan,-0.14120852989578456,nan
1785,fa-en,bl,zscore,-0.28881820264504576,4,nan,-0.6304023626903582,1.0744603067483034,-0.23803113004216825,nan,nan,-1.36129962459596,nan
1786,fa-en,bl,zscore,0.5723461373652694,4,nan,0.17786522810199457,1.0744603067483034,0.3648734813731136,nan,nan,0.6721855332376659,nan
1787,fa-en,bl,zscore,-0.6387537419428422,4,nan,-0.6304023626903582,-0.29527245130689267,-1.9965029133367402,nan,nan,0.367162759562622,nan
